628	24.3335	93.6700
629	-22.6458	-47.1961
630	-1.1958	-47.1808
631	42.0932	11.7967
632	-20.8972	-45.2772
633	38.6631	-90.5771
634	12.4989	124.6377
635	-38.9342	-69.2305
636	15.0956	120.8267
637	-18.1302	30.1407
638	25.2919	60.6430
639	43.6000	2.2500
640	46.7833	4.8500
641	25.9481	-80.3170
642	51.2790	1.0799
643	48.8811	2.5930
644	36.6455	59.1212
645	43.6646	7.1534
646	24.2038	84.8703
647	25.7215	-80.2684
648	-16.8065	26.9531
649	45.0787	7.5674
650	41.1517	16.4114
651	54.9749	60.3633
652	52.8814	20.6200
653	44.3907	7.5483
654	16.5443	102.0992
655	-3.4703	102.5207
656	43.6629	-116.6874
657	-22.4625	-42.6531
658	41.5200	-81.5562
659	29.9691	-95.6972
660	39.8083	-104.9339
661	10.1603	-68.8950
662	9.6844	76.3356
663	40.9097	14.3421
664	-45.5752	-72.0662
665	45.5300	9.2780
666	47.6044	-122.0377
667	37.5732	32.7745
668	14.7000	-91.8667
669	38.0114	23.6660
670	51.3683	-0.1676
671	37.5949	-120.9577
672	41.4785	20.5594
673	23.8568	86.9032
674	5.6164	-73.8175
675	-2.2444	-49.4958
676	54.6335	21.8156
677	32.5885	-96.9561
678	-7.7500	110.4942
679	10.3870	123.2227
680	-0.6982	-80.0936
681	22.0787	-79.4973
682	-2.9022	-40.8411
683	42.3483	14.1649
684	13.7361	-89.1814
685	49.4179	2.8261
686	47.6777	-116.7805
687	39.2014	-85.9214
688	7.9608	-80.4294
689	35.0420	-89.6645
690	-6.8903	-38.5553
691	48.4468	1.4892
692	40.6591	-3.7676
693	38.0293	-78.4767
694	45.3834	-73.7492
695	45.7904	4.8411
696	-4.3589	-39.3117
697	43.2081	-71.5376
698	20.7377	-76.3257
699	22.8909	-109.9124
600	41.0666	71.8553
601	13.6882	101.0716
602	25.5561	89.6710
603	41.1339	-81.4846
604	43.2167	2.3500
605	55.9468	-3.9905
606	12.8000	99.9667
607	27.8559	-101.1174
608	33.8584	-118.0648
609	30.5052	-97.8203
610	45.0181	-74.7281
611	-20.5053	-43.8588
612	39.0808	17.1276
613	10.3766	123.9573
614	32.8795	-111.7574
615	-23.1811	-50.6467
616	19.4523	-96.9615
617	7.6664	-76.6811
618	13.7167	-88.9333
619	19.3063	-98.2177
620	39.3722	-104.8561
621	51.6545	-3.0228
622	40.6995	14.7077
623	-23.3999	-57.4324
624	17.8079	-97.7796
625	-12.6700	-39.1019
626	33.8170	-118.0373
627	34.0900	-117.8903
628	24.3335	93.6700
629	-22.6458	-47.1961
630	-1.1958	-47.1808
631	42.0932	11.7967
632	-20.8972	-45.2772
633	38.6631	-90.5771
634	12.4989	124.6377
635	-38.9342	-69.2305
636	15.0956	120.8267
637	-18.1302	30.1407
638	25.2919	60.6430
639	43.6000	2.2500
640	46.7833	4.8500
641	25.9481	-80.3170
642	51.2790	1.0799
643	48.8811	2.5930
644	36.6455	59.1212
645	43.6646	7.1534
646	24.2038	84.8703
647	25.7215	-80.2684
648	-16.8065	26.9531
649	45.0787	7.5674
650	41.1517	16.4114
651	54.9749	60.3633
652	52.8814	20.6200
653	44.3907	7.5483
654	16.5443	102.0992
655	-3.4703	102.5207
656	43.6629	-116.6874
657	-22.4625	-42.6531
658	41.5200	-81.5562
659	29.9691	-95.6972
660	39.8083	-104.9339
661	10.1603	-68.8950
662	9.6844	76.3356
663	40.9097	14.3421
664	-45.5752	-72.0662
665	45.5300	9.2780
666	47.6044	-122.0377
667	37.5732	32.7745
668	14.7000	-91.8667
669	38.0114	23.6660
670	51.3683	-0.1676
671	37.5949	-120.9577
672	41.4785	20.5594
673	23.8568	86.9032
674	5.6164	-73.8175
675	-2.2444	-49.4958
676	54.6335	21.8156
677	32.5885	-96.9561
678	-7.7500	110.4942
679	10.3870	123.2227
680	-0.6982	-80.0936
681	22.0787	-79.4973
682	-2.9022	-40.8411
683	42.3483	14.1649
684	13.7361	-89.1814
685	49.4179	2.8261
686	47.6777	-116.7805
687	39.2014	-85.9214
688	7.9608	-80.4294
689	35.0420	-89.6645
690	-6.8903	-38.5553
691	48.4468	1.4892
692	40.6591	-3.7676
693	38.0293	-78.4767
694	45.3834	-73.7492
695	45.7904	4.8411
696	-4.3589	-39.3117
697	43.2081	-71.5376
698	20.7377	-76.3257
699	22.8909	-109.9124
600	41.0666	71.8553
601	13.6882	101.0716
602	25.5561	89.6710
603	41.1339	-81.4846
604	43.2167	2.3500
605	55.9468	-3.9905
606	12.8000	99.9667
607	27.8559	-101.1174
608	33.8584	-118.0648
609	30.5052	-97.8203
610	45.0181	-74.7281
611	-20.5053	-43.8588
612	39.0808	17.1276
613	10.3766	123.9573
614	32.8795	-111.7574
615	-23.1811	-50.6467
616	19.4523	-96.9615
617	7.6664	-76.6811
618	13.7167	-88.9333
619	19.3063	-98.2177
620	39.3722	-104.8561
621	51.6545	-3.0228
622	40.6995	14.7077
623	-23.3999	-57.4324
624	17.8079	-97.7796
625	-12.6700	-39.1019
626	33.8170	-118.0373
627	34.0900	-117.8903
628	24.3335	93.6700
629	-22.6458	-47.1961
630	-1.1958	-47.1808
631	42.0932	11.7967
632	-20.8972	-45.2772
633	38.6631	-90.5771
634	12.4989	124.6377
635	-38.9342	-69.2305
636	15.0956	120.8267
637	-18.1302	30.1407
638	25.2919	60.6430
639	43.6000	2.2500
640	46.7833	4.8500
641	25.9481	-80.3170
642	51.2790	1.0799
643	48.8811	2.5930
644	36.6455	59.1212
645	43.6646	7.1534
646	24.2038	84.8703
647	25.7215	-80.2684
648	-16.8065	26.9531
649	45.0787	7.5674
650	41.1517	16.4114
651	54.9749	60.3633
652	52.8814	20.6200
653	44.3907	7.5483
654	16.5443	102.0992
655	-3.4703	102.5207
656	43.6629	-116.6874
657	-22.4625	-42.6531
658	41.5200	-81.5562
659	29.9691	-95.6972
660	39.8083	-104.9339
661	10.1603	-68.8950
662	9.6844	76.3356
663	40.9097	14.3421
664	-45.5752	-72.0662
665	45.5300	9.2780
666	47.6044	-122.0377
667	37.5732	32.7745
668	14.7000	-91.8667
669	38.0114	23.6660
670	51.3683	-0.1676
671	37.5949	-120.9577
672	41.4785	20.5594
673	23.8568	86.9032
674	5.6164	-73.8175
675	-2.2444	-49.4958
676	54.6335	21.8156
677	32.5885	-96.9561
678	-7.7500	110.4942
679	10.3870	123.2227
680	-0.6982	-80.0936
681	22.0787	-79.4973
682	-2.9022	-40.8411
683	42.3483	14.1649
684	13.7361	-89.1814
685	49.4179	2.8261
686	47.6777	-116.7805
687	39.2014	-85.9214
688	7.9608	-80.4294
689	35.0420	-89.6645
690	-6.8903	-38.5553
691	48.4468	1.4892
692	40.6591	-3.7676
693	38.0293	-78.4767
694	45.3834	-73.7492
695	45.7904	4.8411
696	-4.3589	-39.3117
697	43.2081	-71.5376
698	20.7377	-76.3257
699	22.8909	-109.9124
600	41.0666	71.8553
601	13.6882	101.0716
602	25.5561	89.6710
603	41.1339	-81.4846
604	43.2167	2.3500
605	55.9468	-3.9905
606	12.8000	99.9667
607	27.8559	-101.1174
608	33.8584	-118.0648
609	30.5052	-97.8203
610	45.0181	-74.7281
611	-20.5053	-43.8588
612	39.0808	17.1276
613	10.3766	123.9573
614	32.8795	-111.7574
615	-23.1811	-50.6467
616	19.4523	-96.9615
617	7.6664	-76.6811
618	13.7167	-88.9333
619	19.3063	-98.2177
620	39.3722	-104.8561
621	51.6545	-3.0228
622	40.6995	14.7077
623	-23.3999	-57.4324
624	17.8079	-97.7796
625	-12.6700	-39.1019
626	33.8170	-118.0373
627	34.0900	-117.8903
628	24.3335	93.6700
629	-22.6458	-47.1961
630	-1.1958	-47.1808
631	42.0932	11.7967
632	-20.8972	-45.2772
633	38.6631	-90.5771
634	12.4989	124.6377
635	-38.9342	-69.2305
636	15.0956	120.8267
637	-18.1302	30.1407
638	25.2919	60.6430
639	43.6000	2.2500
640	46.7833	4.8500
641	25.9481	-80.3170
642	51.2790	1.0799
643	48.8811	2.5930
644	36.6455	59.1212
645	43.6646	7.1534
646	24.2038	84.8703
647	25.7215	-80.2684
648	-16.8065	26.9531
649	45.0787	7.5674
650	41.1517	16.4114
651	54.9749	60.3633
652	52.8814	20.6200
653	44.3907	7.5483
654	16.5443	102.0992
655	-3.4703	102.5207
656	43.6629	-116.6874
657	-22.4625	-42.6531
658	41.5200	-81.5562
659	29.9691	-95.6972
660	39.8083	-104.9339
661	10.1603	-68.8950
662	9.6844	76.3356
663	40.9097	14.3421
664	-45.5752	-72.0662
665	45.5300	9.2780
666	47.6044	-122.0377
667	37.5732	32.7745
668	14.7000	-91.8667
669	38.0114	23.6660
670	51.3683	-0.1676
671	37.5949	-120.9577
672	41.4785	20.5594
673	23.8568	86.9032
674	5.6164	-73.8175
675	-2.2444	-49.4958
676	54.6335	21.8156
677	32.5885	-96.9561
678	-7.7500	110.4942
679	10.3870	123.2227
680	-0.6982	-80.0936
681	22.0787	-79.4973
682	-2.9022	-40.8411
683	42.3483	14.1649
684	13.7361	-89.1814
685	49.4179	2.8261
686	47.6777	-116.7805
687	39.2014	-85.9214
688	7.9608	-80.4294
689	35.0420	-89.6645
690	-6.8903	-38.5553
691	48.4468	1.4892
692	40.6591	-3.7676
693	38.0293	-78.4767
694	45.3834	-73.7492
695	45.7904	4.8411
696	-4.3589	-39.3117
697	43.2081	-71.5376
698	20.7377	-76.3257
699	22.8909	-109.9124
600	41.0666	71.8553
601	13.6882	101.0716
602	25.5561	89.6710
603	41.1339	-81.4846
604	43.2167	2.3500
605	55.9468	-3.9905
606	12.8000	99.9667
607	27.8559	-101.1174
608	33.8584	-118.0648
609	30.5052	-97.8203
610	45.0181	-74.7281
611	-20.5053	-43.8588
612	39.0808	17.1276
613	10.3766	123.9573
614	32.8795	-111.7574
615	-23.1811	-50.6467
616	19.4523	-96.9615
617	7.6664	-76.6811
618	13.7167	-88.9333
619	19.3063	-98.2177
620	39.3722	-104.8561
621	51.6545	-3.0228
622	40.6995	14.7077
623	-23.3999	-57.4324
624	17.8079	-97.7796
625	-12.6700	-39.1019
626	33.8170	-118.0373
627	34.0900	-117.8903
628	24.3335	93.6700
629	-22.6458	-47.1961
630	-1.1958	-47.1808
631	42.0932	11.7967
632	-20.8972	-45.2772
633	38.6631	-90.5771
634	12.4989	124.6377
635	-38.9342	-69.2305
636	15.0956	120.8267
637	-18.1302	30.1407
638	25.2919	60.6430
639	43.6000	2.2500
640	46.7833	4.8500
641	25.9481	-80.3170
642	51.2790	1.0799
643	48.8811	2.5930
644	36.6455	59.1212
645	43.6646	7.1534
646	24.2038	84.8703
647	25.7215	-80.2684
648	-16.8065	26.9531
649	45.0787	7.5674
650	41.1517	16.4114
651	54.9749	60.3633
652	52.8814	20.6200
653	44.3907	7.5483
654	16.5443	102.0992
655	-3.4703	102.5207
656	43.6629	-116.6874
657	-22.4625	-42.6531
658	41.5200	-81.5562
659	29.9691	-95.6972
660	39.8083	-104.9339
661	10.1603	-68.8950
662	9.6844	76.3356
663	40.9097	14.3421
664	-45.5752	-72.0662
665	45.5300	9.2780
666	47.6044	-122.0377
667	37.5732	32.7745
668	14.7000	-91.8667
669	38.0114	23.6660
670	51.3683	-0.1676
671	37.5949	-120.9577
672	41.4785	20.5594
673	23.8568	86.9032
674	5.6164	-73.8175
675	-2.2444	-49.4958
676	54.6335	21.8156
677	32.5885	-96.9561
678	-7.7500	110.4942
679	10.3870	123.2227
680	-0.6982	-80.0936
681	22.0787	-79.4973
682	-2.9022	-40.8411
683	42.3483	14.1649
684	13.7361	-89.1814
685	49.4179	2.8261
686	47.6777	-116.7805
687	39.2014	-85.9214
688	7.9608	-80.4294
689	35.0420	-89.6645
690	-6.8903	-38.5553
691	48.4468	1.4892
692	40.6591	-3.7676
693	38.0293	-78.4767
694	45.3834	-73.7492
695	45.7904	4.8411
696	-4.3589	-39.3117
697	43.2081	-71.5376
698	20.7377	-76.3257
699	22.8909	-109.9124
