290	45.7181	42.9036
291	-20.0383	-47.7469
292	44.0926	43.0911
293	-29.5744	-50.7903
294	64.4460	40.6531
295	16.3639	120.6769
296	-6.4011	-38.8622
297	-16.4419	-51.1178
298	41.5539	69.7008
299	38.2792	31.9139
200	35.2345	52.3094
201	27.1935	2.4607
202	-21.7578	-48.8289
203	38.9088	1.4330
204	35.2833	136.8667
205	26.6667	87.2833
206	-17.0392	-39.5311
207	-12.5275	-40.3069
208	-46.4000	168.3500
209	6.8890	3.0142
210	35.9563	140.3236
211	-25.4672	-50.6511
212	29.2376	30.7894
213	0.6092	33.4686
214	27.0869	93.6099
215	-24.1125	-49.3317
216	24.3448	124.1572
217	-23.2692	-51.0481
218	43.5167	4.9833
219	-26.8978	-49.2317
220	-16.3578	-49.4961
221	-28.2400	-48.6703
222	18.6016	-98.4615
223	36.0500	139.9000
224	38.1047	140.8594
225	42.5695	47.8645
226	57.6705	63.0710
227	14.1953	120.8769
228	50.5217	30.2506
229	57.4791	-4.2240
230	-1.9275	18.2881
231	42.7808	20.4875
232	-20.2533	-43.8014
233	32.0833	130.3667
234	45.3709	41.7084
235	41.5810	1.6172
236	13.7017	-89.1094
237	-14.1345	-39.7395
238	43.8892	8.0393
239	52.9706	-1.3095
240	40.1265	70.6253
241	35.6131	127.2794
242	-20.3394	-47.7806
243	32.2980	44.6828
244	-27.0903	-48.6114
245	5.2013	7.9837
246	22.9333	57.7667
247	-4.2833	33.8833
248	19.6952	73.5626
249	50.8511	2.8857
250	-3.3925	-44.3586
251	-29.1253	-56.5531
252	-21.5956	-48.8128
253	34.6000	133.4667
254	39.8710	48.0600
255	17.1774	75.9526
256	52.0200	5.0431
257	44.8480	-93.0427
258	19.1139	84.6872
259	35.0768	-80.6692
260	55.9200	36.8687
261	0.3546	37.5822
262	53.9210	9.5153
263	-23.7781	-45.3581
264	55.6194	-4.6551
265	53.5960	19.5685
266	20.4784	-99.2170
267	-21.8833	47.4333
268	-13.0593	-76.3527
269	-3.6867	-39.5861
270	37.2651	35.6572
271	25.1408	85.2059
272	6.6294	124.6050
273	49.7144	7.3078
274	-3.9694	-38.5281
275	37.0333	137.8500
276	33.7514	132.7014
277	47.5301	-122.0326
278	42.4406	-76.4966
279	-19.7281	-50.1956
280	31.2333	130.6500
281	35.6500	138.6333
282	61.1718	28.7524
283	-21.9547	-47.9967
284	27.9185	-15.4343
285	39.7211	2.9109
286	10.3424	76.2112
287	-7.6766	36.0366
288	28.3290	78.7252
289	33.0180	36.1281
290	45.7181	42.9036
291	-20.0383	-47.7469
292	44.0926	43.0911
293	-29.5744	-50.7903
294	64.4460	40.6531
295	16.3639	120.6769
296	-6.4011	-38.8622
297	-16.4419	-51.1178
298	41.5539	69.7008
299	38.2792	31.9139
200	35.2345	52.3094
201	27.1935	2.4607
202	-21.7578	-48.8289
203	38.9088	1.4330
204	35.2833	136.8667
205	26.6667	87.2833
206	-17.0392	-39.5311
207	-12.5275	-40.3069
208	-46.4000	168.3500
209	6.8890	3.0142
210	35.9563	140.3236
211	-25.4672	-50.6511
212	29.2376	30.7894
213	0.6092	33.4686
214	27.0869	93.6099
215	-24.1125	-49.3317
216	24.3448	124.1572
217	-23.2692	-51.0481
218	43.5167	4.9833
219	-26.8978	-49.2317
220	-16.3578	-49.4961
221	-28.2400	-48.6703
222	18.6016	-98.4615
223	36.0500	139.9000
224	38.1047	140.8594
225	42.5695	47.8645
226	57.6705	63.0710
227	14.1953	120.8769
228	50.5217	30.2506
229	57.4791	-4.2240
230	-1.9275	18.2881
231	42.7808	20.4875
232	-20.2533	-43.8014
233	32.0833	130.3667
234	45.3709	41.7084
235	41.5810	1.6172
236	13.7017	-89.1094
237	-14.1345	-39.7395
238	43.8892	8.0393
239	52.9706	-1.3095
240	40.1265	70.6253
241	35.6131	127.2794
242	-20.3394	-47.7806
243	32.2980	44.6828
244	-27.0903	-48.6114
245	5.2013	7.9837
246	22.9333	57.7667
247	-4.2833	33.8833
248	19.6952	73.5626
249	50.8511	2.8857
250	-3.3925	-44.3586
251	-29.1253	-56.5531
252	-21.5956	-48.8128
253	34.6000	133.4667
254	39.8710	48.0600
255	17.1774	75.9526
256	52.0200	5.0431
257	44.8480	-93.0427
258	19.1139	84.6872
259	35.0768	-80.6692
260	55.9200	36.8687
261	0.3546	37.5822
262	53.9210	9.5153
263	-23.7781	-45.3581
264	55.6194	-4.6551
265	53.5960	19.5685
266	20.4784	-99.2170
267	-21.8833	47.4333
268	-13.0593	-76.3527
269	-3.6867	-39.5861
270	37.2651	35.6572
271	25.1408	85.2059
272	6.6294	124.6050
273	49.7144	7.3078
274	-3.9694	-38.5281
275	37.0333	137.8500
276	33.7514	132.7014
277	47.5301	-122.0326
278	42.4406	-76.4966
279	-19.7281	-50.1956
280	31.2333	130.6500
281	35.6500	138.6333
282	61.1718	28.7524
283	-21.9547	-47.9967
284	27.9185	-15.4343
285	39.7211	2.9109
286	10.3424	76.2112
287	-7.6766	36.0366
288	28.3290	78.7252
289	33.0180	36.1281
290	45.7181	42.9036
291	-20.0383	-47.7469
292	44.0926	43.0911
293	-29.5744	-50.7903
294	64.4460	40.6531
295	16.3639	120.6769
296	-6.4011	-38.8622
297	-16.4419	-51.1178
298	41.5539	69.7008
299	38.2792	31.9139
200	35.2345	52.3094
201	27.1935	2.4607
202	-21.7578	-48.8289
203	38.9088	1.4330
204	35.2833	136.8667
205	26.6667	87.2833
206	-17.0392	-39.5311
207	-12.5275	-40.3069
208	-46.4000	168.3500
209	6.8890	3.0142
210	35.9563	140.3236
211	-25.4672	-50.6511
212	29.2376	30.7894
213	0.6092	33.4686
214	27.0869	93.6099
215	-24.1125	-49.3317
216	24.3448	124.1572
217	-23.2692	-51.0481
218	43.5167	4.9833
219	-26.8978	-49.2317
220	-16.3578	-49.4961
221	-28.2400	-48.6703
222	18.6016	-98.4615
223	36.0500	139.9000
224	38.1047	140.8594
225	42.5695	47.8645
226	57.6705	63.0710
227	14.1953	120.8769
228	50.5217	30.2506
229	57.4791	-4.2240
230	-1.9275	18.2881
231	42.7808	20.4875
232	-20.2533	-43.8014
233	32.0833	130.3667
234	45.3709	41.7084
235	41.5810	1.6172
236	13.7017	-89.1094
237	-14.1345	-39.7395
238	43.8892	8.0393
239	52.9706	-1.3095
240	40.1265	70.6253
241	35.6131	127.2794
242	-20.3394	-47.7806
243	32.2980	44.6828
244	-27.0903	-48.6114
245	5.2013	7.9837
246	22.9333	57.7667
247	-4.2833	33.8833
248	19.6952	73.5626
249	50.8511	2.8857
250	-3.3925	-44.3586
251	-29.1253	-56.5531
252	-21.5956	-48.8128
253	34.6000	133.4667
254	39.8710	48.0600
255	17.1774	75.9526
256	52.0200	5.0431
257	44.8480	-93.0427
258	19.1139	84.6872
259	35.0768	-80.6692
260	55.9200	36.8687
261	0.3546	37.5822
262	53.9210	9.5153
263	-23.7781	-45.3581
264	55.6194	-4.6551
265	53.5960	19.5685
266	20.4784	-99.2170
267	-21.8833	47.4333
268	-13.0593	-76.3527
269	-3.6867	-39.5861
270	37.2651	35.6572
271	25.1408	85.2059
272	6.6294	124.6050
273	49.7144	7.3078
274	-3.9694	-38.5281
275	37.0333	137.8500
276	33.7514	132.7014
277	47.5301	-122.0326
278	42.4406	-76.4966
279	-19.7281	-50.1956
280	31.2333	130.6500
281	35.6500	138.6333
282	61.1718	28.7524
283	-21.9547	-47.9967
284	27.9185	-15.4343
285	39.7211	2.9109
286	10.3424	76.2112
287	-7.6766	36.0366
288	28.3290	78.7252
289	33.0180	36.1281
290	45.7181	42.9036
291	-20.0383	-47.7469
292	44.0926	43.0911
293	-29.5744	-50.7903
294	64.4460	40.6531
295	16.3639	120.6769
296	-6.4011	-38.8622
297	-16.4419	-51.1178
298	41.5539	69.7008
299	38.2792	31.9139
200	35.2345	52.3094
201	27.1935	2.4607
202	-21.7578	-48.8289
203	38.9088	1.4330
204	35.2833	136.8667
205	26.6667	87.2833
206	-17.0392	-39.5311
207	-12.5275	-40.3069
208	-46.4000	168.3500
209	6.8890	3.0142
210	35.9563	140.3236
211	-25.4672	-50.6511
212	29.2376	30.7894
213	0.6092	33.4686
214	27.0869	93.6099
215	-24.1125	-49.3317
216	24.3448	124.1572
217	-23.2692	-51.0481
218	43.5167	4.9833
219	-26.8978	-49.2317
220	-16.3578	-49.4961
221	-28.2400	-48.6703
222	18.6016	-98.4615
223	36.0500	139.9000
224	38.1047	140.8594
225	42.5695	47.8645
226	57.6705	63.0710
227	14.1953	120.8769
228	50.5217	30.2506
229	57.4791	-4.2240
230	-1.9275	18.2881
231	42.7808	20.4875
232	-20.2533	-43.8014
233	32.0833	130.3667
234	45.3709	41.7084
235	41.5810	1.6172
236	13.7017	-89.1094
237	-14.1345	-39.7395
238	43.8892	8.0393
239	52.9706	-1.3095
240	40.1265	70.6253
241	35.6131	127.2794
242	-20.3394	-47.7806
243	32.2980	44.6828
244	-27.0903	-48.6114
245	5.2013	7.9837
246	22.9333	57.7667
247	-4.2833	33.8833
248	19.6952	73.5626
249	50.8511	2.8857
250	-3.3925	-44.3586
251	-29.1253	-56.5531
252	-21.5956	-48.8128
253	34.6000	133.4667
254	39.8710	48.0600
255	17.1774	75.9526
256	52.0200	5.0431
257	44.8480	-93.0427
258	19.1139	84.6872
259	35.0768	-80.6692
260	55.9200	36.8687
261	0.3546	37.5822
262	53.9210	9.5153
263	-23.7781	-45.3581
264	55.6194	-4.6551
265	53.5960	19.5685
266	20.4784	-99.2170
267	-21.8833	47.4333
268	-13.0593	-76.3527
269	-3.6867	-39.5861
270	37.2651	35.6572
271	25.1408	85.2059
272	6.6294	124.6050
273	49.7144	7.3078
274	-3.9694	-38.5281
275	37.0333	137.8500
276	33.7514	132.7014
277	47.5301	-122.0326
278	42.4406	-76.4966
279	-19.7281	-50.1956
280	31.2333	130.6500
281	35.6500	138.6333
282	61.1718	28.7524
283	-21.9547	-47.9967
284	27.9185	-15.4343
285	39.7211	2.9109
286	10.3424	76.2112
287	-7.6766	36.0366
288	28.3290	78.7252
289	33.0180	36.1281
290	45.7181	42.9036
291	-20.0383	-47.7469
292	44.0926	43.0911
293	-29.5744	-50.7903
294	64.4460	40.6531
295	16.3639	120.6769
296	-6.4011	-38.8622
297	-16.4419	-51.1178
298	41.5539	69.7008
299	38.2792	31.9139
